Source,Target,Type,Id,Label,Weight
Finland,Afghanistan,Directed,13795,,35.799999
Finland,Albania,Directed,13796,,0.07
Finland,Algeria,Directed,13797,,0.12
Finland,Armenia,Directed,13798,,0.03
Finland,Azerbaijan,Directed,13799,,0.01
Finland,Bangladesh,Directed,13800,,0.56
Finland,Belarus,Directed,13801,,0.17
Finland,Benin,Directed,13802,,0.16
Finland,Bhutan,Directed,13803,,0.22
Finland,Bolivia,Directed,13804,,0.44
Finland,Bosnia and Herzegovina,Directed,13805,,0.17
Finland,Botswana,Directed,13806,,0.23
Finland,Brazil,Directed,13807,,0.24
Finland,Burkina Faso,Directed,13808,,1.73
Finland,Burundi,Directed,13809,,0.89
Finland,Cambodia,Directed,13810,,1.49
Finland,Central African Republic,Directed,13811,,2.24
Finland,China (People's Republic of),Directed,13812,,0.22
Finland,Colombia,Directed,13813,,1.15
Finland,Democratic People's Republic of Korea,Directed,13814,,0.59
Finland,Democratic Republic of the Congo,Directed,13815,,2.18
Finland,Djibouti,Directed,13816,,0.02
Finland,Dominican Republic,Directed,13817,,0.06
Finland,Egypt,Directed,13818,,0.38
Finland,Eritrea,Directed,13819,,0.01
Finland,Eswatini,Directed,13820,,0.86
Finland,Ethiopia,Directed,13821,,37.209999
Finland,Gambia,Directed,13822,,0.35
Finland,Georgia,Directed,13823,,1.51
Finland,Ghana,Directed,13824,,0.98
Finland,Guatemala,Directed,13825,,0.27
Finland,Guinea,Directed,13826,,0.04
Finland,Haiti,Directed,13827,,1.26
Finland,Honduras,Directed,13828,,0.58
Finland,India,Directed,13829,,3.77
Finland,Indonesia,Directed,13830,,1.17
Finland,Iraq,Directed,13831,,4.38
Finland,Jordan,Directed,13832,,0.34
Finland,Kazakhstan,Directed,13833,,0.04
Finland,Kenya,Directed,13834,,10.67
Finland,Kosovo,Directed,13835,,0.87
Finland,Kyrgyzstan,Directed,13836,,0.79
Finland,Lao People's Democratic Republic,Directed,13837,,1.14
Finland,Lebanon,Directed,13838,,2.33
Finland,Liberia,Directed,13839,,0.1
Finland,Libya,Directed,13840,,0.82
Finland,Madagascar,Directed,13841,,1.33
Finland,Malawi,Directed,13842,,1.18
Finland,Mali,Directed,13843,,1.14
Finland,Mauritius,Directed,13844,,0.7
Finland,Mexico,Directed,13845,,0.19
Finland,Moldova,Directed,13846,,0.59
Finland,Mongolia,Directed,13847,,0.44
Finland,Morocco,Directed,13848,,0.26
Finland,Mozambique,Directed,13849,,17.26
Finland,Myanmar,Directed,13850,,15.24
Finland,Namibia,Directed,13851,,0.76
Finland,Nepal,Directed,13852,,23.08
Finland,Nicaragua,Directed,13853,,0.28
Finland,Niger,Directed,13854,,1.32
Finland,Nigeria,Directed,13855,,0.17
Finland,Peru,Directed,13856,,0.34
Finland,Philippines,Directed,13857,,0.68
Finland,Rwanda,Directed,13858,,0.22
Finland,Saint Lucia,Directed,13859,,0.01
Finland,Senegal,Directed,13860,,0.13
Finland,Sierra Leone,Directed,13861,,0.51
Finland,Somalia,Directed,13862,,22.360001
Finland,South Africa,Directed,13863,,2.85
Finland,South Sudan,Directed,13864,,6.86
Finland,Sri Lanka,Directed,13865,,0.17
Finland,Sudan,Directed,13866,,0.51
Finland,Syrian Arab Republic,Directed,13867,,16.93
Finland,Tajikistan,Directed,13868,,1.13
Finland,Tanzania,Directed,13869,,20.74
Finland,Thailand,Directed,13870,,2.3
Finland,Tunisia,Directed,13871,,0.3
Finland,Türkiye,Directed,13872,,3
Finland,Uganda,Directed,13873,,6.37
Finland,Ukraine,Directed,13874,,10.46
Finland,Uzbekistan,Directed,13875,,0.08
Finland,Vanuatu,Directed,13876,,0.01
Finland,Viet Nam,Directed,13877,,3.5
Finland,West Bank and Gaza Strip,Directed,13878,,10.19
Finland,Yemen,Directed,13879,,4.47
Finland,Zambia,Directed,13880,,4.5
Finland,Zimbabwe,Directed,13881,,0.44
France,Afghanistan,Directed,13882,,44.48
France,Albania,Directed,13883,,6.49
France,Algeria,Directed,13884,,100.029999
France,Angola,Directed,13885,,29.700001
France,Argentina,Directed,13886,,13.45
France,Armenia,Directed,13887,,36.040001
France,Azerbaijan,Directed,13888,,44.040001
France,Bangladesh,Directed,13889,,175.899994
France,Belarus,Directed,13890,,1.34
France,Benin,Directed,13891,,84.690002
France,Bhutan,Directed,13892,,0.04
France,Bolivia,Directed,13893,,150.820007
France,Bosnia and Herzegovina,Directed,13894,,2.77
France,Botswana,Directed,13895,,1.52
France,Brazil,Directed,13896,,470.279999
France,Burkina Faso,Directed,13897,,126.980003
France,Burundi,Directed,13898,,8.93
France,Cabo Verde,Directed,13899,,1.19
France,Cambodia,Directed,13900,,111.5
France,Cameroon,Directed,13901,,135.740005
France,Central African Republic,Directed,13902,,30.530001
France,Chad,Directed,13903,,84.900002
France,Colombia,Directed,13904,,300.029999
France,Comoros,Directed,13905,,46.330002
France,Congo,Directed,13906,,48.810001
France,Costa Rica,Directed,13907,,5.59
France,Cote d'Ivoire,Directed,13908,,359.540009
France,Cuba,Directed,13909,,16.83
France,Democratic People's Republic of Korea,Directed,13910,,0.4
France,Democratic Republic of the Congo,Directed,13911,,35.23
France,Djibouti,Directed,13912,,10.04
France,Dominican Republic,Directed,13913,,264.290009
France,Ecuador,Directed,13914,,40.389999
France,Egypt,Directed,13915,,169.619995
France,El Salvador,Directed,13916,,27.4
France,Equatorial Guinea,Directed,13917,,2.67
France,Eritrea,Directed,13918,,0.64
France,Eswatini,Directed,13919,,0.15
France,Ethiopia,Directed,13920,,43.919998
France,Fiji,Directed,13921,,0.64
France,Gabon,Directed,13922,,53.400002
France,Gambia,Directed,13923,,1.04
France,Georgia,Directed,13924,,194.679993
France,Ghana,Directed,13925,,44.599998
France,Grenada,Directed,13926,,0.05
France,Guatemala,Directed,13927,,1.87
France,Guinea,Directed,13928,,76.839996
France,Guinea-Bissau,Directed,13929,,2.3
France,Guyana,Directed,13930,,0.76
France,Haiti,Directed,13931,,70.949997
France,Honduras,Directed,13932,,0.29
France,Indonesia,Directed,13933,,32.189999
France,Iran,Directed,13934,,13.31
France,Iraq,Directed,13935,,39.77
France,Jordan,Directed,13936,,62.369999
France,Kazakhstan,Directed,13937,,3.53
France,Kenya,Directed,13938,,73.160004
France,Kosovo,Directed,13939,,3.68
France,Kyrgyzstan,Directed,13940,,1.7
France,Lao People's Democratic Republic,Directed,13941,,12.85
France,Lebanon,Directed,13942,,92.349998
France,Lesotho,Directed,13943,,0.02
France,Liberia,Directed,13944,,6.34
France,Libya,Directed,13945,,6.74
France,Madagascar,Directed,13946,,106.269997
France,Malawi,Directed,13947,,2.97
France,Malaysia,Directed,13948,,5.12
France,Maldives,Directed,13949,,0.13
France,Mali,Directed,13950,,119.690002
France,Mexico,Directed,13951,,352.660004
France,Moldova,Directed,13952,,3.78
France,Mongolia,Directed,13953,,2.73
France,Montenegro,Directed,13954,,0.62
France,Morocco,Directed,13955,,250.369995
France,Mozambique,Directed,13956,,45.68
France,Myanmar,Directed,13957,,8.15
France,Nepal,Directed,13958,,1.17
France,Nicaragua,Directed,13959,,6.5
France,Niger,Directed,13960,,125.910004
France,Nigeria,Directed,13961,,117.720001
France,North Macedonia,Directed,13962,,1.52
France,Pakistan,Directed,13963,,45.119999
France,Papua New Guinea,Directed,13964,,0.08
France,Paraguay,Directed,13965,,30.629999
France,Philippines,Directed,13966,,319.769989
France,Rwanda,Directed,13967,,71.459999
France,Saint Lucia,Directed,13968,,0.95
France,Saint Vincent and the Grenadines,Directed,13969,,0.17
France,Samoa,Directed,13970,,0.01
France,Sao Tome and Principe,Directed,13971,,0.5
France,Senegal,Directed,13972,,245.970001
France,Serbia,Directed,13973,,71.709999
France,Sierra Leone,Directed,13974,,1.65
France,Somalia,Directed,13975,,20.809999
France,South Africa,Directed,13976,,216
France,South Sudan,Directed,13977,,5.11
France,Sri Lanka,Directed,13978,,13.85
France,Sudan,Directed,13979,,44.25
France,Suriname,Directed,13980,,0.66
France,Syrian Arab Republic,Directed,13981,,63.32
France,Tajikistan,Directed,13982,,0.17
France,Tanzania,Directed,13983,,40.189999
France,Thailand,Directed,13984,,15.26
France,Timor-Leste,Directed,13985,,0.18
France,Togo,Directed,13986,,43.66
France,Tonga,Directed,13987,,0.09
France,Tunisia,Directed,13988,,145.699997
France,Türkiye,Directed,13989,,45.25
France,Turkmenistan,Directed,13990,,0.43
France,Uganda,Directed,13991,,67.110001
France,Ukraine,Directed,13992,,25.33
France,Uzbekistan,Directed,13993,,16.51
France,Vanuatu,Directed,13994,,4.94
France,Venezuela,Directed,13995,,9.68
France,Viet Nam,Directed,13996,,123.830002
France,Wallis and Futuna,Directed,13997,,109.510002
France,West Bank and Gaza Strip,Directed,13998,,69
France,Yemen,Directed,13999,,12.56
France,Zambia,Directed,14000,,4.69
France,Zimbabwe,Directed,14001,,5.68
Germany,Afghanistan,Directed,14002,,619.119995
Germany,Albania,Directed,14003,,190.429993
Germany,Algeria,Directed,14004,,30.91
Germany,Angola,Directed,14005,,5.11
Germany,Argentina,Directed,14006,,11.61
Germany,Armenia,Directed,14007,,54.439999
Germany,Bangladesh,Directed,14008,,133.880005
Germany,Belarus,Directed,14009,,15.04
Germany,Belize,Directed,14010,,0.11
Germany,Benin,Directed,14011,,55.43
Germany,Bhutan,Directed,14012,,2.66
Germany,Bolivia,Directed,14013,,37.700001
Germany,Bosnia and Herzegovina,Directed,14014,,48.610001
Germany,Botswana,Directed,14015,,1.31
Germany,Brazil,Directed,14016,,31.870001
Germany,Burkina Faso,Directed,14017,,69.940002
Germany,Burundi,Directed,14018,,30.85
Germany,Cabo Verde,Directed,14019,,1.09
Germany,Cambodia,Directed,14020,,55.09
Germany,Cameroon,Directed,14021,,137.139999
Germany,Central African Republic,Directed,14022,,69.269997
Germany,Chad,Directed,14023,,37.610001
Germany,China (People's Republic of),Directed,14024,,359.899994
Germany,Colombia,Directed,14025,,286.640015
Germany,Comoros,Directed,14026,,0.02
Germany,Congo,Directed,14027,,0.7
Germany,Costa Rica,Directed,14028,,3.12
Germany,Cote d'Ivoire,Directed,14029,,92.739998
Germany,Cuba,Directed,14030,,1.96
Germany,Democratic People's Republic of Korea,Directed,14031,,1.98
Germany,Democratic Republic of the Congo,Directed,14032,,191.199997
Germany,Djibouti,Directed,14033,,0.18
Germany,Dominica,Directed,14034,,0.12
Germany,Dominican Republic,Directed,14035,,2.66
Germany,Ecuador,Directed,14036,,42.84
Germany,Equatorial Guinea,Directed,14037,,0.01
Germany,Eritrea,Directed,14038,,3.84
Germany,Eswatini,Directed,14039,,0.21
Germany,Ethiopia,Directed,14040,,174.229996
Germany,Fiji,Directed,14041,,1.33
Germany,Gabon,Directed,14042,,0.78
Germany,Gambia,Directed,14043,,2.15
Germany,Georgia,Directed,14044,,256.450012
Germany,Ghana,Directed,14045,,262.410004
Germany,Grenada,Directed,14046,,0.73
Germany,Guatemala,Directed,14047,,26.42
Germany,Guinea,Directed,14048,,11.89
Germany,Guinea-Bissau,Directed,14049,,0.31
Germany,Guyana,Directed,14050,,0.77
Germany,Haiti,Directed,14051,,7.21
Germany,Honduras,Directed,14052,,19.860001
Germany,India,Directed,14053,,710.73999
Germany,Indonesia,Directed,14054,,210.410004
Germany,Iran,Directed,14055,,111.139999
Germany,Iraq,Directed,14056,,366.579987
Germany,Jordan,Directed,14057,,438.480011
Germany,Kazakhstan,Directed,14058,,3.83
Germany,Kenya,Directed,14059,,88.970001
Germany,Kosovo,Directed,14060,,30.59
Germany,Kyrgyzstan,Directed,14061,,36.34
Germany,Lao People's Democratic Republic,Directed,14062,,33.599998
Germany,Lebanon,Directed,14063,,354.200012
Germany,Lesotho,Directed,14064,,1.1
Germany,Liberia,Directed,14065,,35.110001
Germany,Libya,Directed,14066,,50.869999
Germany,Madagascar,Directed,14067,,84
Germany,Malawi,Directed,14068,,93.300003
Germany,Malaysia,Directed,14069,,13.31
Germany,Maldives,Directed,14070,,0.37
Germany,Mali,Directed,14071,,118.360001
Germany,Marshall Islands,Directed,14072,,1.56
Germany,Mauritania,Directed,14073,,22.030001
Germany,Mauritius,Directed,14074,,3.93
Germany,Moldova,Directed,14075,,15.82
Germany,Mongolia,Directed,14076,,18.120001
Germany,Montenegro,Directed,14077,,0.2
Germany,Morocco,Directed,14078,,201.779999
Germany,Mozambique,Directed,14079,,97.75
Germany,Myanmar,Directed,14080,,40.759998
Germany,Namibia,Directed,14081,,58.450001
Germany,Nepal,Directed,14082,,54.330002
Germany,Nicaragua,Directed,14083,,7.79
Germany,Niger,Directed,14084,,154.369995
Germany,Nigeria,Directed,14085,,145.880005
Germany,North Macedonia,Directed,14086,,6.82
Germany,Pakistan,Directed,14087,,147.330002
Germany,Palau,Directed,14088,,0.05
Germany,Panama,Directed,14089,,0.95
Germany,Papua New Guinea,Directed,14090,,2.36
Germany,Paraguay,Directed,14091,,3.72
Germany,Philippines,Directed,14092,,17.709999
Germany,Rwanda,Directed,14093,,100.790001
Germany,Saint Lucia,Directed,14094,,0.02
Germany,Saint Vincent and the Grenadines,Directed,14095,,0.02
Germany,Samoa,Directed,14096,,0.15
Germany,Senegal,Directed,14097,,118.82
Germany,Serbia,Directed,14098,,43.57
Germany,Sierra Leone,Directed,14099,,22.41
Germany,Solomon Islands,Directed,14100,,0.43
Germany,Somalia,Directed,14101,,170.779999
Germany,South Sudan,Directed,14102,,137.050003
Germany,Sri Lanka,Directed,14103,,15.75
Germany,Sudan,Directed,14104,,167.5
Germany,Suriname,Directed,14105,,0.14
Germany,Syrian Arab Republic,Directed,14106,,670.390015
Germany,Tajikistan,Directed,14107,,12.85
Germany,Tanzania,Directed,14108,,62.389999
Germany,Thailand,Directed,14109,,19.42
Germany,Timor-Leste,Directed,14110,,6.04
Germany,Togo,Directed,14111,,67.550003
Germany,Tonga,Directed,14112,,0.05
Germany,Tunisia,Directed,14113,,383.320007
Germany,Türkiye,Directed,14114,,144.199997
Germany,Turkmenistan,Directed,14115,,1.42
Germany,Uganda,Directed,14116,,82.599998
Germany,Ukraine,Directed,14117,,223.660004
Germany,Uzbekistan,Directed,14118,,18.959999
Germany,Venezuela,Directed,14119,,24.1
Germany,Viet Nam,Directed,14120,,123.849998
Germany,Wallis and Futuna,Directed,14121,,0.01
Germany,West Bank and Gaza Strip,Directed,14122,,292.98999
Germany,Yemen,Directed,14123,,397.670013
Germany,Zambia,Directed,14124,,47.509998
Germany,Zimbabwe,Directed,14125,,44.02
Greece,Albania,Directed,14126,,1.9
Greece,Armenia,Directed,14127,,0.03
Greece,Bosnia and Herzegovina,Directed,14128,,0.97
Greece,China (People's Republic of),Directed,14129,,0.01
Greece,Democratic Republic of the Congo,Directed,14130,,0.02
Greece,Djibouti,Directed,14131,,0.34
Greece,Egypt,Directed,14132,,2.83
Greece,Ethiopia,Directed,14133,,0.02
Greece,Gabon,Directed,14134,,0.34
Greece,Georgia,Directed,14135,,0.02
Greece,Ghana,Directed,14136,,1.04
Greece,Haiti,Directed,14137,,0.12
Greece,Indonesia,Directed,14138,,4.73
Greece,Iran,Directed,14139,,1.03
Greece,Iraq,Directed,14140,,0.07
Greece,Jordan,Directed,14141,,1.04
Greece,Kenya,Directed,14142,,3.77
Greece,Lao People's Democratic Republic,Directed,14143,,2.03
Greece,Lebanon,Directed,14144,,0.31
Greece,Libya,Directed,14145,,1.83
Greece,Niger,Directed,14146,,0.07
Greece,North Macedonia,Directed,14147,,0.86
Greece,Pakistan,Directed,14148,,0.87
Greece,Rwanda,Directed,14149,,3.78
Greece,Saint Vincent and the Grenadines,Directed,14150,,0.01
Greece,Serbia,Directed,14151,,0.04
Greece,Syrian Arab Republic,Directed,14152,,1.03
Greece,Tunisia,Directed,14153,,0.67
Greece,Türkiye,Directed,14154,,2.48
Greece,Uganda,Directed,14155,,0.01
Greece,Ukraine,Directed,14156,,0.71
Greece,Venezuela,Directed,14157,,0.02
Greece,Viet Nam,Directed,14158,,1.68
Greece,West Bank and Gaza Strip,Directed,14159,,0.19
Greece,Yemen,Directed,14160,,0.04
Greece,Zimbabwe,Directed,14161,,0.02
Hungary,Afghanistan,Directed,14162,,0.07
Hungary,Albania,Directed,14163,,0.51
Hungary,Algeria,Directed,14164,,1.46
Hungary,Angola,Directed,14165,,0.76
Hungary,Argentina,Directed,14166,,0.3
Hungary,Armenia,Directed,14167,,0.65
Hungary,Azerbaijan,Directed,14168,,4.28
Hungary,Bangladesh,Directed,14169,,2.81
Hungary,Belarus,Directed,14170,,0.61
Hungary,Benin,Directed,14171,,0.03
Hungary,Bosnia and Herzegovina,Directed,14172,,10.75
Hungary,Brazil,Directed,14173,,3.89
Hungary,Cabo Verde,Directed,14174,,9.87
Hungary,Cambodia,Directed,14175,,0.33
Hungary,Cameroon,Directed,14176,,0.02
Hungary,China (People's Republic of),Directed,14177,,5.21
Hungary,Colombia,Directed,14178,,0.72
Hungary,Costa Rica,Directed,14179,,0.05
Hungary,Cuba,Directed,14180,,0.2
Hungary,Democratic Republic of the Congo,Directed,14181,,0.47
Hungary,Ecuador,Directed,14182,,1.87
Hungary,Egypt,Directed,14183,,3.64
Hungary,Eritrea,Directed,14184,,0.11
Hungary,Ethiopia,Directed,14185,,1.79
Hungary,Fiji,Directed,14186,,0.02
Hungary,Gambia,Directed,14187,,0.01
Hungary,Georgia,Directed,14188,,1.23
Hungary,Ghana,Directed,14189,,3.61
Hungary,Guinea,Directed,14190,,0.01
Hungary,India,Directed,14191,,4.22
Hungary,Indonesia,Directed,14192,,2.33
Hungary,Iran,Directed,14193,,7.14
Hungary,Iraq,Directed,14194,,4.59
Hungary,Jordan,Directed,14195,,10.08
Hungary,Kazakhstan,Directed,14196,,4.9
Hungary,Kenya,Directed,14197,,3.02
Hungary,Kosovo,Directed,14198,,1.61
Hungary,Kyrgyzstan,Directed,14199,,1.88
Hungary,Lao People's Democratic Republic,Directed,14200,,3.66
Hungary,Lebanon,Directed,14201,,5.81
Hungary,Libya,Directed,14202,,0.05
Hungary,Malaysia,Directed,14203,,0.41
Hungary,Mali,Directed,14204,,0.1
Hungary,Mauritania,Directed,14205,,0.07
Hungary,Mauritius,Directed,14206,,0.01
Hungary,Mexico,Directed,14207,,0.71
Hungary,Moldova,Directed,14208,,2.18
Hungary,Mongolia,Directed,14209,,6.73
Hungary,Montenegro,Directed,14210,,8.19
Hungary,Morocco,Directed,14211,,3.12
Hungary,Mozambique,Directed,14212,,0.38
Hungary,Myanmar,Directed,14213,,0.77
Hungary,Namibia,Directed,14214,,0.06
Hungary,Nepal,Directed,14215,,0.35
Hungary,Nigeria,Directed,14216,,3.73
Hungary,North Macedonia,Directed,14217,,0.44
Hungary,Pakistan,Directed,14218,,4.99
Hungary,Panama,Directed,14219,,0.05
Hungary,Paraguay,Directed,14220,,0.01
Hungary,Peru,Directed,14221,,0.06
Hungary,Philippines,Directed,14222,,0.6
Hungary,Rwanda,Directed,14223,,4.42
Hungary,Sao Tome and Principe,Directed,14224,,0.02
Hungary,Senegal,Directed,14225,,0.23
Hungary,Serbia,Directed,14226,,5.3
Hungary,South Africa,Directed,14227,,1.58
Hungary,South Sudan,Directed,14228,,0.06
Hungary,Sri Lanka,Directed,14229,,5.23
Hungary,Sudan,Directed,14230,,0.52
Hungary,Syrian Arab Republic,Directed,14231,,16.690001
Hungary,Tajikistan,Directed,14232,,0.45
Hungary,Tanzania,Directed,14233,,0.59
Hungary,Thailand,Directed,14234,,0.46
Hungary,Timor-Leste,Directed,14235,,0.02
Hungary,Togo,Directed,14236,,8.02
Hungary,Tunisia,Directed,14237,,5.41
Hungary,Türkiye,Directed,14238,,5.48
Hungary,Turkmenistan,Directed,14239,,0.34
Hungary,Uganda,Directed,14240,,8.74
Hungary,Ukraine,Directed,14241,,20.790001
Hungary,Uzbekistan,Directed,14242,,0.51
Hungary,Venezuela,Directed,14243,,0.01
Hungary,Viet Nam,Directed,14244,,12.28
Hungary,West Bank and Gaza Strip,Directed,14245,,2.14
Hungary,Yemen,Directed,14246,,1.26
Hungary,Zambia,Directed,14247,,0.02
Hungary,Zimbabwe,Directed,14248,,0.06
Iceland,Afghanistan,Directed,14249,,1.82
Iceland,Belarus,Directed,14250,,0.22
Iceland,Burkina Faso,Directed,14251,,0.22
Iceland,Costa Rica,Directed,14252,,0.06
Iceland,Democratic Republic of the Congo,Directed,14253,,0.24
Iceland,Dominica,Directed,14254,,0.05
Iceland,Egypt,Directed,14255,,0.05
Iceland,El Salvador,Directed,14256,,0.08
Iceland,Ethiopia,Directed,14257,,1.17
Iceland,Guinea-Bissau,Directed,14258,,0.01
Iceland,India,Directed,14259,,0.08
Iceland,Jordan,Directed,14260,,0.24
Iceland,Kazakhstan,Directed,14261,,0.18
Iceland,Kenya,Directed,14262,,0.28
Iceland,Lebanon,Directed,14263,,0.43
Iceland,Liberia,Directed,14264,,0.37
Iceland,Malawi,Directed,14265,,6.6
Iceland,Mali,Directed,14266,,0.17
Iceland,Namibia,Directed,14267,,0.1
Iceland,Niger,Directed,14268,,0.17
Iceland,Sao Tome and Principe,Directed,14269,,0.02
Iceland,Senegal,Directed,14270,,0.01
Iceland,Sierra Leone,Directed,14271,,2.78
Iceland,Somalia,Directed,14272,,0.14
Iceland,South Sudan,Directed,14273,,0.37
Iceland,Syrian Arab Republic,Directed,14274,,0.95
Iceland,Tanzania,Directed,14275,,0.01
Iceland,Togo,Directed,14276,,0.03
Iceland,Türkiye,Directed,14277,,0.34
Iceland,Uganda,Directed,14278,,8.08
Iceland,Ukraine,Directed,14279,,0.08
Iceland,Viet Nam,Directed,14280,,0.01
Iceland,West Bank and Gaza Strip,Directed,14281,,0.88
Iceland,Yemen,Directed,14282,,1.14
Ireland,Afghanistan,Directed,14283,,7.61
Ireland,Albania,Directed,14284,,0.14
Ireland,Argentina,Directed,14285,,0.01
Ireland,Armenia,Directed,14286,,0.05
Ireland,Bangladesh,Directed,14287,,2.57
Ireland,Benin,Directed,14288,,0.02
Ireland,Bolivia,Directed,14289,,0.11
Ireland,Brazil,Directed,14290,,0.47
Ireland,Burkina Faso,Directed,14291,,1.31
Ireland,Burundi,Directed,14292,,2.5
Ireland,Cambodia,Directed,14293,,1.42
Ireland,Cameroon,Directed,14294,,1
Ireland,Central African Republic,Directed,14295,,6.23
Ireland,Chad,Directed,14296,,2.58
Ireland,China (People's Republic of),Directed,14297,,0.05
Ireland,Colombia,Directed,14298,,2.85
Ireland,Congo,Directed,14299,,0.02
Ireland,Cote d'Ivoire,Directed,14300,,0.02
Ireland,Democratic People's Republic of Korea,Directed,14301,,0.59
Ireland,Democratic Republic of the Congo,Directed,14302,,7.85
Ireland,Ecuador,Directed,14303,,0.03
Ireland,Egypt,Directed,14304,,0.03
Ireland,Eritrea,Directed,14305,,1.44
Ireland,Ethiopia,Directed,14306,,47.970001
Ireland,Fiji,Directed,14307,,0.03
Ireland,Georgia,Directed,14308,,0.45
Ireland,Ghana,Directed,14309,,0.51
Ireland,Guatemala,Directed,14310,,1.62
Ireland,Guinea,Directed,14311,,0.42
Ireland,Guinea-Bissau,Directed,14312,,0.31
Ireland,Haiti,Directed,14313,,2.4
Ireland,Honduras,Directed,14314,,1.37
Ireland,India,Directed,14315,,1.55
Ireland,Indonesia,Directed,14316,,0.08
Ireland,Iraq,Directed,14317,,1.89
Ireland,Jordan,Directed,14318,,3.47
Ireland,Kenya,Directed,14319,,10.37
Ireland,Kosovo,Directed,14320,,0.26
Ireland,Lao People's Democratic Republic,Directed,14321,,1.29
Ireland,Lebanon,Directed,14322,,4.62
Ireland,Liberia,Directed,14323,,6.95
Ireland,Libya,Directed,14324,,0.07
Ireland,Madagascar,Directed,14325,,0.76
Ireland,Malawi,Directed,14326,,20.6
Ireland,Mali,Directed,14327,,1.12
Ireland,Mauritania,Directed,14328,,0.4
Ireland,Mexico,Directed,14329,,0.19
Ireland,Mozambique,Directed,14330,,32.060001
Ireland,Myanmar,Directed,14331,,2.86
Ireland,Namibia,Directed,14332,,0.05
Ireland,Nepal,Directed,14333,,1.06
Ireland,Nicaragua,Directed,14334,,1.37
Ireland,Niger,Directed,14335,,3.82
Ireland,Nigeria,Directed,14336,,2.97
Ireland,Papua New Guinea,Directed,14337,,0.01
Ireland,Paraguay,Directed,14338,,0.03
Ireland,Peru,Directed,14339,,0.64
Ireland,Philippines,Directed,14340,,0.52
Ireland,Rwanda,Directed,14341,,2.37
Ireland,Saint Vincent and the Grenadines,Directed,14342,,0.24
Ireland,Senegal,Directed,14343,,0.53
Ireland,Sierra Leone,Directed,14344,,19.18
Ireland,Solomon Islands,Directed,14345,,0.01
Ireland,Somalia,Directed,14346,,8.53
Ireland,South Africa,Directed,14347,,5.69
Ireland,South Sudan,Directed,14348,,11.53
Ireland,Sri Lanka,Directed,14349,,0.03
Ireland,Sudan,Directed,14350,,6.39
Ireland,Syrian Arab Republic,Directed,14351,,9.42
Ireland,Tanzania,Directed,14352,,29.799999
Ireland,Thailand,Directed,14353,,0.28
Ireland,Togo,Directed,14354,,0.02
Ireland,Tunisia,Directed,14355,,0.01
Ireland,Türkiye,Directed,14356,,3.41
Ireland,Turkmenistan,Directed,14357,,0.01
Ireland,Uganda,Directed,14358,,28.780001
Ireland,Ukraine,Directed,14359,,0.43
Ireland,Venezuela,Directed,14360,,0.59
Ireland,Viet Nam,Directed,14361,,4.29
Ireland,West Bank and Gaza Strip,Directed,14362,,12.76
Ireland,Yemen,Directed,14363,,7.57
Ireland,Zambia,Directed,14364,,5.88
Ireland,Zimbabwe,Directed,14365,,10.78
Italy,Afghanistan,Directed,14366,,97.010002
Italy,Albania,Directed,14367,,13.59
Italy,Algeria,Directed,14368,,1.4
Italy,Angola,Directed,14369,,3.96
Italy,Armenia,Directed,14370,,0.23
Italy,Azerbaijan,Directed,14371,,0.51
Italy,Bangladesh,Directed,14372,,2.24
Italy,Belarus,Directed,14373,,0.28
Italy,Benin,Directed,14374,,5.5
Italy,Bhutan,Directed,14375,,0.05
Italy,Bolivia,Directed,14376,,4.1
Italy,Bosnia and Herzegovina,Directed,14377,,4.98
Italy,Brazil,Directed,14378,,12.84
Italy,Burkina Faso,Directed,14379,,17.719999
Italy,Burundi,Directed,14380,,4.17
Italy,Cabo Verde,Directed,14381,,1.66
Italy,Cambodia,Directed,14382,,0.29
Italy,Cameroon,Directed,14383,,7.58
Italy,Central African Republic,Directed,14384,,7.81
Italy,Chad,Directed,14385,,5.34
Italy,Colombia,Directed,14386,,3.79
Italy,Congo,Directed,14387,,0.83
Italy,Costa Rica,Directed,14388,,0.08
Italy,Cote d'Ivoire,Directed,14389,,4.34
Italy,Cuba,Directed,14390,,15.8
Italy,Democratic People's Republic of Korea,Directed,14391,,0.02
Italy,Democratic Republic of the Congo,Directed,14392,,12.13
Italy,Djibouti,Directed,14393,,0.48
Italy,Dominican Republic,Directed,14394,,0.09
Italy,Ecuador,Directed,14395,,3.21
Italy,Egypt,Directed,14396,,7.06
Italy,El Salvador,Directed,14397,,2.6
Italy,Eritrea,Directed,14398,,1.63
Italy,Ethiopia,Directed,14399,,53.049999
Italy,Gabon,Directed,14400,,0.12
Italy,Gambia,Directed,14401,,0.91
Italy,Georgia,Directed,14402,,0.19
Italy,Ghana,Directed,14403,,1.17
Italy,Guatemala,Directed,14404,,0.73
Italy,Guinea,Directed,14405,,1.61
Italy,Guinea-Bissau,Directed,14406,,0.57
Italy,Haiti,Directed,14407,,2.37
Italy,Honduras,Directed,14408,,0.07
Italy,India,Directed,14409,,18.780001
Italy,Indonesia,Directed,14410,,0.75
Italy,Iran,Directed,14411,,3.94
Italy,Iraq,Directed,14412,,12.21
Italy,Jordan,Directed,14413,,60.889999
Italy,Kazakhstan,Directed,14414,,0.25
Italy,Kenya,Directed,14415,,12.18
Italy,Kosovo,Directed,14416,,0.58
